AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,SexuponOutcome1,AgeuponOutcome,Breed,Breed1,Breed2,year,month,date,Color,Color1,Color2
A691817,Deacon,2014-11-11 13:58:00,Return_to_owner,,Dog,Neutered,Male,4 years,Golden Retriever Mix,,,2014,11,11,Gold,White,
A678870,,2014-08-01 11:18:00,Adoption,Foster,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2014,8,1,Black,,
A709014,,2015-08-08 14:18:00,Transfer,Partner,Dog,Intact,Female,3 months,Treeing Cur Mix,,,2015,8,8,Black,,
A663728,,2013-10-02 17:39:00,Transfer,Partner,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2013,10,2,Torbie,,
A714400,Winnie,2015-10-27 13:54:00,Transfer,Partner,Dog,Intact,Female,1 year,Italian Greyhound Mix,,,2015,10,27,White,Orange,
A674907,,2014-03-21 14:21:00,Transfer,SCRP,Cat,Intact,Female,2 years,American Shorthair Mix,,,2014,3,21,Black,White,
A712949,,2015-10-01 09:00:00,Transfer,SCRP,Cat,Intact,Male,1 year,Domestic Shorthair Mix,,,2015,10,1,Brown Tabby,,
A693763,,2014-12-18 18:04:00,Adoption,,Dog,Neutered,Male,2 months,Keeshond,,,2014,12,18,Brown,Black,
A694311,,2014-12-27 12:12:00,Transfer,Partner,Dog,Intact,Female,2 days,Pit Bull Mix,,,2014,12,27,Chocolate,White,
A705821,Earl,2015-08-02 17:37:00,Adoption,Foster,Dog,Neutered,Male,1 year,Blue Lacy,,,2015,8,2,Brown,Tan,
A674375,,2014-03-17 13:28:00,Return_to_owner,,Dog,Intact,Female,3 years,Pit Bull Mix,,,2014,3,17,White,,
A719537,Maybelle,2016-01-29 18:48:00,Transfer,Partner,Cat,Intact,Female,2 years,Domestic Longhair Mix,,,2016,1,29,Black,,
A707414,Aerie,2015-07-25 16:21:00,Adoption,,Cat,Spayed,Female,2 years,Maine Coon Mix,,,2015,7,25,Brown Tabby,,
A706015,,2015-07-02 15:24:00,Transfer,Partner,Dog,Intact,Male,5 months,Dachshund,Rat Terrier,,2015,7,2,Red Merle,White,
A696737,Huitzi,2015-02-15 18:09:00,Adoption,,Dog,Neutered,Male,2 years,Yorkshire Terrier Mix,,,2015,2,15,Silver,Tan,
A688467,Dawn,2014-10-30 09:54:00,Adoption,Foster,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2014,10,30,Cream Tabby,White,
A693758,Dozier,2014-12-14 12:46:00,Return_to_owner,,Dog,Spayed,Female,6 years,Boxer Mix,,,2014,12,14,Brown,,
A581190,Moon,2014-11-20 12:33:00,Transfer,Partner,Cat,Neutered,Male,4 years,Siamese Mix,,,2014,11,20,White,,
A709971,Marley,2015-08-17 18:12:00,Return_to_owner,,Dog,Intact,Female,4 months,Miniature Schnauzer Mix,,,2015,8,17,Black,Tan,
A688466,Fawn,2014-11-03 11:47:00,Adoption,Foster,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2014,11,3,Calico,,
A690592,,2014-10-23 12:32:00,Transfer,Partner,Cat,Intact,Male,3 weeks,Domestic Shorthair Mix,,,2014,10,23,Gray,White,
A685679,Georgia,2014-08-23 12:10:00,Adoption,,Dog,Spayed,Female,1 year,Border Collie Mix,,,2014,8,23,Chocolate,Cream,
A713483,Violet,2015-10-13 14:34:00,Transfer,Partner,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2015,10,13,Black,,
A714285,Oso,2015-11-22 19:22:00,Adoption,,Dog,Neutered,Male,10 months,Labrador Retriever Mix,,,2015,11,22,Black,White,
A714123,,2015-10-19 09:00:00,Transfer,SCRP,Cat,Intact,Male,3 months,Domestic Shorthair Mix,,,2015,10,19,Cream Tabby,,
A709675,Eros,2015-09-05 12:03:00,Transfer,Partner,Dog,Neutered,Male,2 years,Pit Bull Mix,,,2015,9,5,Black,,
A637115,Noah,2015-06-29 17:54:00,Return_to_owner,,Dog,Neutered,Male,3 years,Pit Bull Mix,,,2015,6,29,Black,White,
A713939,Cody,2015-10-16 14:30:00,Adoption,,Dog,Neutered,Male,9 years,Basenji Mix,,,2015,10,16,Brown,,
A664598,Diva,2015-04-15 18:55:00,Return_to_owner,,Dog,Spayed,Female,3 years,American Pit Bull Terrier Mix,,,2015,4,15,Brown Brindle,White,
A667777,Peanutbutter,2014-02-16 19:06:00,Adoption,Offsite,Dog,Spayed,Female,2 years,American Staffordshire Terrier Mix,,,2014,2,16,Chocolate,White,
A713518,Winnifred,2016-02-06 16:24:00,Adoption,,Dog,Spayed,Female,1 year,Pit Bull Mix,,,2016,2,6,Black Brindle,White,
A692377,,2014-12-12 11:08:00,Transfer,Partner,Dog,Intact,Male,1 month,German Shepherd,Labrador Retriever,,2014,12,12,Black,White,
A674806,Martha,2014-03-19 15:06:00,Return_to_owner,,Dog,Spayed,Female,2 years,Labrador Retriever,Australian Shepherd,,2014,3,19,Black,White,
A682871,,2014-07-05 09:00:00,Transfer,SCRP,Cat,Intact,Female,2 years,Domestic Shorthair Mix,,,2014,7,5,Cream Tabby,White,
A678891,Kevin,2014-07-04 15:42:00,Adoption,,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2014,7,4,Silver Tabby,,
A685038,,2014-08-11 16:24:00,Died,In Foster,Cat,Intact,Male,1 month,Domestic Shorthair Mix,,,2014,8,11,White,Brown Tabby,
A689860,Buzz,2014-10-25 13:08:00,Transfer,Partner,Dog,Neutered,Male,1 year,Pit Bull Mix,,,2014,10,25,Chocolate,White,
A704374,,2015-06-04 09:48:00,Euthanasia,Suffering,Cat,Neutered,Male,6 years,Domestic Shorthair Mix,,,2015,6,4,Brown Tabby,White,
A687380,Nena,2014-09-14 11:54:00,Return_to_owner,,Dog,Spayed,Female,1 year,Dachshund Mix,,,2014,9,14,White,Brown,
A662430,Thalia,2013-10-23 11:32:00,Transfer,Partner,Cat,Spayed,Female,9 years,Domestic Medium Hair Mix,,,2013,10,23,Tortie,,
A695777,Zulu,2015-01-25 09:35:00,Euthanasia,Rabies Risk,Dog,Neutered,Male,1 year,Pit Bull Mix,,,2015,1,25,Brown,Black,
A670627,,2014-06-20 13:10:00,Adoption,,Dog,Neutered,Male,4 years,Pomeranian Mix,,,2014,6,20,Sable,,
A687050,,2014-08-31 09:00:00,Transfer,SCRP,Cat,Intact,Female,4 months,Domestic Shorthair Mix,,,2014,8,31,Calico,,
A701979,Winnie,2015-12-20 11:54:00,Adoption,Foster,Dog,Spayed,Female,11 years,Labrador Retriever Mix,,,2015,12,20,Tan,,
A660052,,2013-11-13 12:56:00,Adoption,Foster,Cat,Spayed,Female,4 months,Domestic Shorthair Mix,,,2013,11,13,Black,,
A717222,Zoe,2015-12-04 12:38:00,Return_to_owner,,Dog,Intact,Female,12 years,German Shepherd Mix,,,2015,12,4,Sable,,
A675649,Anna Nicole,2014-04-01 18:08:00,Return_to_owner,,Dog,Spayed,Female,8 months,Yorkshire Terrier Mix,,,2014,4,1,White,Brown,
A710400,Brinley,2015-11-02 15:58:00,Adoption,Foster,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2015,11,2,Brown Tabby,,
A660790,Clyde,2015-06-22 18:02:00,Return_to_owner,,Dog,Neutered,Male,2 years,Siberian Husky Mix,,,2015,6,22,Silver,White,
A684298,Ninja,2014-07-27 13:58:00,Transfer,Partner,Dog,Intact,Male,2 months,Chihuahua Shorthair Mix,,,2014,7,27,White,Tan,
A711565,Pandora,2015-10-02 17:57:00,Adoption,,Dog,Spayed,Female,2 years,Australian Cattle Dog Mix,,,2015,10,2,White,Black,
A696156,,2015-02-01 17:51:00,Adoption,,Dog,Spayed,Female,2 months,Cairn Terrier,Border Collie,,2015,2,1,Black,White,
A718105,Avery Grace,2015-12-28 18:14:00,Adoption,,Dog,Spayed,Female,3 years,Chihuahua Shorthair Mix,,,2015,12,28,Tan,,
A701230,Napoleon,2015-05-06 12:38:00,Return_to_owner,,Dog,Neutered,Male,9 years,Anatol Shepherd Mix,,,2015,5,6,Yellow,,
A715559,Buster,2015-11-06 17:40:00,Return_to_owner,,Dog,Neutered,Male,1 year,Basset Hound Mix,,,2015,11,6,Brown,,
A666250,Diamond,2013-11-22 16:04:00,Transfer,Partner,Cat,Intact,Female,1 month,Domestic Longhair Mix,,,2013,11,22,Black,,
A706393,Charles,2015-11-24 11:58:00,Adoption,Foster,Cat,Neutered,Male,5 months,Domestic Medium Hair Mix,,,2015,11,24,Blue Tabby,White,
A691643,,2014-11-14 14:25:00,Transfer,Partner,Cat,Intact,Male,4 weeks,Domestic Longhair Mix,,,2014,11,14,Black Tabby,,
A646767,Paloma,2015-10-13 13:49:00,Transfer,Partner,Dog,Spayed,Female,2 years,Finnish Spitz Mix,,,2015,10,13,White,,
A706041,Coco,2015-07-06 16:52:00,Transfer,Partner,Cat,Intact,Female,2 months,Balinese Mix,,,2015,7,6,Seal Point,,
A679508,,2014-05-22 19:17:00,Transfer,SCRP,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2014,5,22,Calico,,
A616444,Springdale,2015-05-15 16:52:00,Return_to_owner,,Dog,Neutered,Male,5 years,Labrador Retriever Mix,,,2015,5,15,Yellow,,
A696695,Scout,2015-02-14 17:36:00,Adoption,,Dog,Spayed,Female,1 year,Standard Schnauzer Mix,,,2015,2,14,Blue,,
A715639,Mame,2015-12-20 17:41:00,Adoption,,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2015,12,20,Calico,,
A613676,Hudson Hawk,2016-01-02 14:18:00,Return_to_owner,,Dog,Neutered,Male,7 years,Beagle,,,2016,1,2,White,Tan,
A688920,,2014-10-10 08:05:00,Died,In Kennel,Cat,Intact,Male,1 month,Domestic Medium Hair Mix,,,2014,10,10,White,Black,
A669568,Reese,2014-01-03 11:54:00,Adoption,,Dog,Neutered,Male,10 years,Miniature Schnauzer,Miniature Poodle,,2014,1,3,White,,
A526257,Grenas,2015-10-31 11:13:00,Return_to_owner,,Dog,Neutered,Male,8 years,Yorkshire Terrier Mix,,,2015,10,31,Tan,Black,
A681361,,2014-06-16 14:24:00,Transfer,Partner,Cat,Intact,Male,4 weeks,Domestic Shorthair Mix,,,2014,6,16,Brown Tabby,,
A673498,Jasper,2014-03-07 12:16:00,Transfer,Partner,Dog,Neutered,Male,1 year,Rat Terrier,Dachshund,,2014,3,7,White,Black,
A716634,Peach,2015-12-19 18:44:00,Adoption,,Cat,Intact,Female,2 months,Domestic Shorthair Mix,,,2015,12,19,Tortie,Blue Cream,
A682305,,2014-07-08 13:07:00,Adoption,,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2014,7,8,Brown Tabby,,
A681837,,2014-07-06 11:55:00,Euthanasia,Rabies Risk,Cat,Intact,Male,2 months,Domestic Shorthair Mix,,,2014,7,6,Cream Tabby,,
A581850,Smokey,2014-01-02 18:38:00,Return_to_owner,,Cat,Neutered,Male,4 years,Domestic Shorthair Mix,,,2014,1,2,Blue,White,
A692872,Pollux,2014-12-24 11:20:00,Adoption,Foster,Cat,Neutered,Male,1 month,Domestic Shorthair Mix,,,2014,12,24,Orange Tabby,White,
A702722,Poppy,2015-05-26 00:00:00,Transfer,Partner,Dog,Spayed,Female,2 years,Chihuahua Shorthair Mix,,,2015,5,26,Tan,White,
A667589,Silver,2013-12-14 17:29:00,Adoption,,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2013,12,14,Blue Cream,Blue Tabby,
A710853,Oso,2016-01-27 15:33:00,Euthanasia,Aggressive,Dog,Neutered,Male,2 years,German Shepherd Mix,,,2016,1,27,Brown,,
A682785,Lilly,2014-07-13 13:42:00,Adoption,,Dog,Spayed,Female,2 years,Australian Kelpie Mix,,,2014,7,13,Black,Brown,
A715494,Georgie,2016-01-21 11:41:00,Adoption,Foster,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2016,1,21,Brown Tabby,,
A691740,Blackie,2014-11-11 13:43:00,Transfer,Partner,Cat,Spayed,Female,6 months,Domestic Shorthair Mix,,,2014,11,11,Black,White,
A716405,Max,2015-12-08 16:12:00,Transfer,Partner,Dog,Intact,Male,1 month,Border Terrier Mix,,,2015,12,8,Tan,,
A688729,Blue,2014-09-25 18:46:00,Return_to_owner,,Dog,Neutered,Male,2 years,Pit Bull Mix,,,2014,9,25,Blue,White,
A665262,Prince,2013-12-09 18:43:00,Adoption,,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2013,12,9,Black,White,
A708855,Steve,2016-01-10 15:21:00,Return_to_owner,,Cat,Neutered,Male,7 months,Domestic Shorthair Mix,,,2016,1,10,Black,,
A716395,Jenny,2015-11-28 17:27:00,Transfer,Partner,Dog,Intact,Female,2 years,Pit Bull Mix,,,2015,11,28,Fawn,White,
A708604,Bella,2015-07-30 12:58:00,Transfer,Partner,Cat,Intact,Female,4 weeks,Domestic Shorthair Mix,,,2015,7,30,Black,,
A697175,Nani,2015-02-23 17:47:00,Adoption,,Dog,Spayed,Female,2 months,Labrador Retriever,Australian Cattle Dog,,2015,2,23,Black,White,
A699453,Fanchon,2015-04-25 16:28:00,Transfer,Partner,Dog,Spayed,Female,5 months,Labrador Retriever,Border Collie,,2015,4,25,Black,,
A680593,Romeo,2014-06-21 18:13:00,Adoption,,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2014,6,21,Brown Tabby,,
A698065,Domino,2015-03-07 12:15:00,Transfer,Partner,Dog,Neutered,Male,4 years,Siberian Husky Mix,,,2015,3,7,Black,White,
A672281,,2014-04-08 14:21:00,Adoption,Foster,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2014,4,8,Brown Tabby,White,
A667847,Tufty,2013-11-30 18:41:00,Transfer,Partner,Cat,Intact,Female,2 months,Domestic Medium Hair Mix,,,2013,11,30,Brown Tabby,,
A653768,Boss,2014-03-09 15:36:00,Transfer,Partner,Dog,Neutered,Male,2 years,Rottweiler Mix,,,2014,3,9,Black,Tan,
A708230,Spike,2016-01-10 17:21:00,Adoption,,Dog,Neutered,Male,3 years,Basset Hound Mix,,,2016,1,10,White,Black,
A716325,,2015-11-22 19:43:00,Transfer,SCRP,Cat,Neutered,Male,6 years,Domestic Shorthair Mix,,,2015,11,22,Blue Tabby,,
A669788,Stella,2014-07-15 13:51:00,Transfer,Partner,Dog,Spayed,Female,3 years,Great Dane,,,2014,7,15,Black,White,
A715737,Jeevees,2015-11-09 17:54:00,Return_to_owner,,Dog,Neutered,Male,4 years,Great Dane,,,2015,11,9,Black,White,
A680798,Scout,2014-07-14 18:19:00,Adoption,,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2014,7,14,Black,White,
A318574,Huey,2015-07-31 17:02:00,Adoption,,Cat,Neutered,Male,12 years,Domestic Shorthair,,,2015,7,31,Brown Tabby,,
A703879,,2015-06-06 13:07:00,Transfer,Partner,Cat,Spayed,Female,2 years,Domestic Shorthair Mix,,,2015,6,6,White,Black,
A670165,Judge,2014-01-09 18:21:00,Transfer,Partner,Dog,Neutered,Male,1 year,German Shepherd Mix,,,2014,1,9,Black,Tan,
A690282,Johnny,2014-12-24 11:05:00,Adoption,Foster,Cat,Neutered,Male,3 months,Domestic Shorthair Mix,,,2014,12,24,Orange Tabby,White,
A713333,Chucky,2015-10-07 17:10:00,Return_to_owner,,Dog,Neutered,Male,2 years,Yorkshire Terrier,,,2015,10,7,Black,Tan,
A690632,White,2014-10-27 16:53:00,Adoption,,Dog,Neutered,Male,3 years,Great Pyrenees,Australian Cattle Dog,,2014,10,27,Red Tick,White,
A676219,,2014-04-07 11:01:00,Euthanasia,Suffering,Cat,Intact,Male,12 years,Domestic Shorthair Mix,,,2014,4,7,Orange Tabby,,
A699298,Hector,2015-04-02 12:47:00,Transfer,Partner,Dog,Neutered,Male,2 years,Pit Bull Mix,,,2015,4,2,Black,White,
A664837,,2013-10-09 19:29:00,Transfer,Partner,Cat,Intact,Male,2 weeks,Domestic Shorthair Mix,,,2013,10,9,Black,,
A677812,Hawk,2014-05-22 18:32:00,Died,In Foster,Cat,Intact,Male,1 month,Manx Mix,,,2014,5,22,Brown Tabby,,
A714229,,2015-10-20 15:59:00,Transfer,Partner,Cat,Intact,Female,2 weeks,Domestic Shorthair Mix,,,2015,10,20,Brown Tabby,White,
A684690,,2014-07-28 17:21:00,Transfer,Partner,Cat,Intact,Male,1 weeks,Domestic Shorthair Mix,,,2014,7,28,White,Brown Tabby,
A668007,Minne,2013-12-08 14:32:00,Transfer,Partner,Cat,Spayed,Female,1 year,Domestic Shorthair Mix,,,2013,12,8,Tortie,White,
A710049,Penny,2015-08-25 17:36:00,Adoption,,Dog,Spayed,Female,1 year,Bull Terrier,Jack Russell Terrier,,2015,8,25,White,Brown Brindle,
A680563,Bella,2014-06-04 17:16:00,Return_to_owner,,Dog,Spayed,Female,4 years,Dachshund,,,2014,6,4,Tan,White,
A685981,Max,2014-08-19 17:42:00,Adoption,,Dog,Neutered,Male,1 year,Yorkshire Terrier Mix,,,2014,8,19,Brown,Black,
A674115,Boz,2014-03-07 16:27:00,Return_to_owner,,Dog,Neutered,Male,2 years,Ibizan Hound,Pit Bull,,2014,3,7,Tan,White,
A685417,Willie,2014-08-09 11:02:00,Return_to_owner,,Cat,Neutered,Male,4 years,Domestic Shorthair Mix,,,2014,8,9,Black,White,
A704464,Marmalade,2015-07-02 00:00:00,Transfer,Partner,Cat,Neutered,Male,3 months,Domestic Shorthair Mix,,,2015,7,2,Orange Tabby,,
A689528,Clementine,2014-10-20 11:41:00,Transfer,Partner,Dog,Spayed,Female,2 years,Havanese Mix,,,2014,10,20,White,,
A717643,Ellie,2016-02-21 00:00:00,Transfer,Partner,Dog,Spayed,Female,2 years,Pit Bull Mix,,,2016,2,21,Brown,White,
A681726,,2014-06-30 09:00:00,Transfer,SCRP,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2014,6,30,Black,White,
A709877,Frenchie,2015-08-23 19:43:00,Adoption,,Dog,Spayed,Female,2 months,Catahoula Mix,,,2015,8,23,White,Blue,
A684830,,2014-07-30 09:00:00,Transfer,SCRP,Cat,Intact,Female,4 months,Domestic Shorthair Mix,,,2014,7,30,Calico,,
A711038,Treasure,2015-09-18 15:17:00,Transfer,Partner,Cat,Neutered,Male,3 years,Maine Coon Mix,,,2015,9,18,Brown Tabby,,
A686862,,2014-08-28 10:13:00,Euthanasia,Suffering,Cat,Intact,Male,5 months,Domestic Shorthair Mix,,,2014,8,28,Black,White,
A669063,White Girl,2013-12-14 11:52:00,Return_to_owner,,Dog,Spayed,Female,4 years,Chihuahua Shorthair Mix,,,2013,12,14,White,Brown,
A687786,Lexi,2014-10-05 15:57:00,Adoption,,Dog,Spayed,Female,5 years,German Shepherd Mix,,,2014,10,5,Tan,Black,
A634550,Blue,2015-02-22 15:31:00,Return_to_owner,,Dog,Neutered,Male,5 years,Catahoula,Australian Cattle Dog,,2015,2,22,Tricolor,,
A705130,Oso,2015-06-18 12:07:00,Transfer,Partner,Dog,Neutered,Male,10 years,German Shepherd,,,2015,6,18,Black,Brown,
A671261,Wesley,2014-01-26 18:53:00,Transfer,Partner,Dog,Intact,Male,7 months,Chihuahua Shorthair Mix,,,2014,1,26,Tan,,
A694688,Lady,2015-01-12 11:50:00,Transfer,Partner,Dog,Spayed,Female,7 years,Cocker Spaniel Mix,,,2015,1,12,Red,White,
A688013,Apollo,2014-11-09 16:12:00,Adoption,,Dog,Neutered,Male,1 year,Rottweiler Mix,,,2014,11,9,Black,Tan,
A674893,Sir Winsor,2014-03-20 17:30:00,Return_to_owner,,Dog,Neutered,Male,6 years,Standard Poodle Mix,,,2014,3,20,White,,
A711238,Rocket,2015-09-13 15:40:00,Adoption,,Dog,Neutered,Male,5 months,Cairn Terrier Mix,,,2015,9,13,Black,Brown,
A717109,Max,2016-01-11 10:36:00,Adoption,,Dog,Neutered,Male,2 years,Golden Retriever,Australian Cattle Dog,,2016,1,11,Tan,,
A705049,Fancy,2015-07-02 00:00:00,Transfer,Partner,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2015,7,2,Black,,
A714108,,2015-10-19 09:00:00,Transfer,SCRP,Cat,Unknown,,3 months,Domestic Shorthair Mix,,,2015,10,19,Black,,
A697465,,2015-02-25 09:00:00,Transfer,SCRP,Cat,Unknown,,8 months,Domestic Shorthair Mix,,,2015,2,25,Black,White,
A694066,Smokey,2014-12-26 15:47:00,Transfer,Partner,Cat,Neutered,Male,2 years,Domestic Shorthair Mix,,,2014,12,26,Blue Tabby,,
A674546,Dermott,2014-03-22 14:00:00,Adoption,,Dog,Neutered,Male,5 months,Labrador Retriever,German Shepherd,,2014,3,22,Tan,,
A673533,Obama,2014-03-08 17:19:00,Return_to_owner,,Dog,Intact,Female,2 years,Nova Scotia Duck Tolling Retriever Mix,,,2014,3,8,Tan,White,
A720664,Jack,2016-02-17 10:54:00,Return_to_owner,,Dog,Intact,Male,4 years,Chow Chow Mix,,,2016,2,17,Black,,
A692722,Stevie,2014-12-17 15:38:00,Adoption,Foster,Dog,Neutered,Male,1 year,Dachshund,Cardigan Welsh Corgi,,2014,12,17,Blue Merle,,
A678184,June-Bug,2014-05-05 16:31:00,Return_to_owner,,Dog,Spayed,Female,15 years,Rat Terrier Mix,,,2014,5,5,White,Black,
A707114,Terri,2015-09-22 17:23:00,Adoption,,Dog,Neutered,Male,1 year,American Staffordshire Terrier Mix,,,2015,9,22,White,Brown Brindle,
A713377,Burton,2015-11-06 12:21:00,Adoption,,Dog,Neutered,Male,1 year,American Pit Bull Terrier Mix,,,2015,11,6,Tan,White,
A709298,Rob,2015-08-11 00:00:00,Transfer,Partner,Cat,Intact,Male,1 month,Domestic Shorthair Mix,,,2015,8,11,Black,,
A701676,Soda Pop,2015-05-12 12:02:00,Transfer,Partner,Dog,Neutered,Male,2 months,Labrador Retriever Mix,,,2015,5,12,Black,White,
A704800,,2015-06-20 12:30:00,Transfer,Partner,Cat,Intact,Male,3 weeks,Domestic Shorthair Mix,,,2015,6,20,Brown Tabby,,
A669210,Chula,2013-12-17 14:04:00,Return_to_owner,,Dog,Spayed,Female,15 years,Chihuahua Shorthair Mix,,,2013,12,17,White,,
A671550,,2014-02-03 08:46:00,Died,In Surgery,Dog,Intact,Male,2 years,Chihuahua Shorthair Mix,,,2014,2,3,Tan,White,
A713469,Kiki,2015-10-12 17:34:00,Adoption,,Cat,Intact,Female,2 months,Domestic Shorthair Mix,,,2015,10,12,Black,,
A664308,Bruce,2013-10-02 18:21:00,Return_to_owner,,Dog,Intact,Male,6 years,Australian Cattle Dog Mix,,,2013,10,2,Brown,Black,
A691688,Powder,2014-12-04 18:40:00,Adoption,,Dog,Spayed,Female,2 years,American Staffordshire Terrier Mix,,,2014,12,4,White,,
A671296,,2014-01-26 12:16:00,Transfer,Partner,Dog,Neutered,Male,10 years,Boston Terrier Mix,,,2014,1,26,White,Black,
A715372,Jasmine,2015-11-12 18:30:00,Adoption,,Dog,Spayed,Female,1 year,Labrador Retriever Mix,,,2015,11,12,Black,White,
A709853,Oreo,2015-09-04 14:17:00,Transfer,Partner,Cat,Intact,Female,2 months,Domestic Medium Hair Mix,,,2015,9,4,Black,White,
A677607,Athena,2014-05-09 13:55:00,Adoption,,Dog,Spayed,Female,1 year,Siberian Husky Mix,,,2014,5,9,Sable,White,
A690065,Mars,2014-10-23 18:48:00,Adoption,,Dog,Neutered,Male,2 years,Great Dane,Labrador Retriever,,2014,10,23,Black,,
A678076,Bo,2014-05-04 17:20:00,Euthanasia,Suffering,Dog,Neutered,Male,12 years,German Shepherd,Siberian Husky,,2014,5,4,White,,
A696968,,2015-02-19 18:34:00,Adoption,,Dog,Spayed,Female,8 months,Chow Chow Mix,,,2015,2,19,Tan,,
A668703,Dancer,2013-12-18 16:15:00,Transfer,Partner,Cat,Spayed,Female,4 months,Domestic Shorthair Mix,,,2013,12,18,Brown Tabby,White,
A716345,Chipper,2015-11-18 18:55:00,Return_to_owner,,Dog,Neutered,Male,4 years,Dachshund,Whippet,,2015,11,18,White,Black,
A677347,,2014-04-23 19:01:00,Transfer,Partner,Cat,Intact,Male,3 weeks,Domestic Shorthair Mix,,,2014,4,23,Brown Tabby,,
A708409,,2015-07-28 09:00:00,Transfer,SCRP,Cat,Intact,Male,9 months,Domestic Shorthair Mix,,,2015,7,28,Orange Tabby,,
A665410,Mickey,2013-10-18 17:27:00,Return_to_owner,,Dog,Neutered,Male,2 years,Boston Terrier Mix,,,2013,10,18,Black Brindle,White,
A699233,Winston Theo,2015-04-03 16:50:00,Adoption,,Cat,Neutered,Male,8 years,Domestic Shorthair Mix,,,2015,4,3,Brown Tabby,,
A707345,,2015-07-12 09:00:00,Transfer,SCRP,Cat,Intact,Female,2 years,Domestic Medium Hair,,,2015,7,12,Calico,,
A702378,,2015-05-24 13:49:00,Adoption,,Cat,Neutered,Male,6 years,Domestic Shorthair Mix,,,2015,5,24,Black,,
A693100,Opossum,2014-12-14 16:30:00,Adoption,,Cat,Neutered,Male,5 months,Domestic Medium Hair Mix,,,2014,12,14,Orange Tabby,White,
A720155,Bowie,2016-02-12 15:23:00,Adoption,,Cat,Neutered,Male,1 year,Domestic Shorthair Mix,,,2016,2,12,Blue Tabby,White,
A696750,,2015-02-12 09:00:00,Transfer,SCRP,Cat,Intact,Male,2 years,Domestic Longhair Mix,,,2015,2,12,Brown Tabby,,
A676642,J.B.,2014-04-13 11:09:00,Return_to_owner,,Dog,Neutered,Male,9 years,Golden Retriever Mix,,,2014,4,13,Gold,,
A693470,Frito,2014-12-20 16:05:00,Adoption,,Dog,Neutered,Male,6 months,Pit Bull Mix,,,2014,12,20,Brown,White,
A679048,Zoey,2014-05-22 18:31:00,Adoption,,Dog,Spayed,Female,3 months,Pointer Mix,,,2014,5,22,White,Orange,
A674690,Kiki,2014-03-21 14:51:00,Adoption,,Cat,Intact,Female,4 months,Domestic Shorthair Mix,,,2014,3,21,Blue,,
A677649,,2014-05-04 13:19:00,Transfer,Partner,Cat,Intact,Female,1 month,Domestic Shorthair Mix,,,2014,5,4,Calico,,
A658509,Dolly,2015-01-12 12:37:00,Return_to_owner,,Dog,Spayed,Female,1 year,Australian Shepherd Mix,,,2015,1,12,White,Tan,
A667391,Chato,2013-11-19 12:26:00,Return_to_owner,,Dog,Neutered,Male,3 years,Pit Bull Mix,,,2013,11,19,White,,
A708285,,2015-07-26 09:00:00,Transfer,SCRP,Cat,Intact,Male,3 months,Domestic Shorthair Mix,,,2015,7,26,White,Chocolate Point,
A679092,Swagger-Swag,2014-06-28 16:32:00,Adoption,,Cat,Neutered,Male,11 years,Domestic Shorthair Mix,,,2014,6,28,Brown Tabby,White,
A692565,,2014-11-29 13:56:00,Adoption,,Dog,Neutered,Male,1 month,Anatol Shepherd Mix,,,2014,11,29,Brown,White,
A685892,Sassy,2014-08-19 13:06:00,Transfer,Partner,Dog,Spayed,Female,13 years,Pekingese Mix,,,2014,8,19,Tan,White,
A664536,Angel,2014-04-18 14:16:00,Transfer,Partner,Cat,Spayed,Female,3 years,Domestic Longhair Mix,,,2014,4,18,Black,White,
A718238,Atticus,2016-01-04 19:15:00,Return_to_owner,,Dog,Neutered,Male,2 years,Rottweiler Mix,,,2016,1,4,Black,Brown,
A677289,,2014-04-28 11:20:00,Died,In Kennel,Dog,Intact,Female,3 months,Beagle Mix,,,2014,4,28,White,Brown,
A679409,Cooper,2014-05-27 18:29:00,Adoption,,Dog,Neutered,Male,2 months,Labrador Retriever Mix,,,2014,5,27,Buff,,
A706919,Blacky,2015-07-06 11:53:00,Return_to_owner,,Dog,Intact,Male,6 years,Chihuahua Shorthair Mix,,,2015,7,6,Black,Tan,
